Front,Back,Tags
Completa el prefijo:<br><br>Deine Leistungen ___sprechen nicht deinen tatsächlichen Fähigkeiten.,"<div class=""answer"">ent</div><div class=""example"">Deine Leistungen entsprechen nicht deinen tatsächlichen Fähigkeiten.</div><p><b>entsprechen</b> = corresponder, estar en conformidad con algo</p><p><b>Base:</b> sprechen</p><div class=""meta""><p><b>Significado:</b><br>corresponder, estar en conformidad con algo</p><div class=""translation""><b>Traducción:</b><br>Tus logros no corresponden a tus verdaderas capacidades.</div><p><b>Construcción:</b><br>entsprechen + Dativ</p><p><b>Construcción ES:</b><br>entsprechen + dativo</p><p><b>Separabilidad:</b><br>inseparable — entspricht — entsprochen</p><p><b>Perfekt:</b><br>Die Leistungen hat den Anforderungen entsprochen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/entsprechen</p></div>",verb_prefix family::sprechen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Rekruten werden den Eid laut ___sprechen.,"<div class=""answer"">mit</div><div class=""example"">Die Rekruten werden den Eid laut mitsprechen.</div><p><b>mitsprechen</b> = decir ciertas palabras en voz alta junto con otros</p><p><b>Base:</b> sprechen</p><div class=""meta""><p><b>Significado:</b><br>decir ciertas palabras en voz alta junto con otros</p><div class=""translation""><b>Traducción:</b><br>Los reclutas recitarán el juramento en voz alta junto con otros.</div><p><b>Construcción:</b><br>mitsprechen + Akk.</p><p><b>Construcción ES:</b><br>mitsprechen + Akk.</p><p><b>Separabilidad:</b><br>separable — spricht ... mit — mitgesprochen</p><p><b>Perfekt:</b><br>Er hat mitgesprochen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mitsprechen</p></div>",verb_prefix family::sprechen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Mit Gel hilft man nach, damit die Haare ___stehen.","<div class=""answer"">ab</div><div class=""example"">Mit Gel hilft man nach, damit die Haare abstehen.</div><p><b>abstehen</b> = sobresalir o asomar hacia afuera</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>sobresalir o asomar hacia afuera</p><div class=""translation""><b>Traducción:</b><br>Se usa gel para ayudar a que el cabello se levante.</div><p><b>Construcción:</b><br>abstehen (unpersönlich)</p><p><b>Construcción ES:</b><br>abstehen (impersonal)</p><p><b>Separabilidad:</b><br>separable — steht ... ab — abgestanden</p><p><b>Perfekt:</b><br>Die Haare sind abgestanden.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abstehen</p></div>",verb_prefix family::stehen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Ich bin heute extra früh ___gestanden.,"<div class=""answer"">auf</div><div class=""example"">Ich bin heute extra früh aufgestanden.</div><p><b>aufstehen</b> = levantarse de la cama</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>levantarse de la cama</p><div class=""translation""><b>Traducción:</b><br>Me he levantado hoy especialmente temprano.</div><p><b>Construcción:</b><br>sich vom Bett erheben</p><p><b>Construcción ES:</b><br>levantarse de la cama</p><p><b>Separabilidad:</b><br>separable — steht ... auf — aufgestanden</p><p><b>Perfekt:</b><br>Er ist gestern um 7 Uhr aufgestanden.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufstehen</p></div>",verb_prefix family::stehen prefix::auf separability::separable difficulty::a1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Gott möge dir ___stehen!,"<div class=""answer"">bei</div><div class=""example"">Gott möge dir beistehen!</div><p><b>beistehen</b> = ayudar o apoyar a alguien en una situación difícil</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>ayudar o apoyar a alguien en una situación difícil</p><div class=""translation""><b>Traducción:</b><br>¡Dios te ayude!</div><p><b>Construcción:</b><br>jemandem bei|stehen</p><p><b>Construcción ES:</b><br>ayudar o apoyar a alguien</p><p><b>Separabilidad:</b><br>separable — steht ... bei — beigestanden</p><p><b>Perfekt:</b><br>Er hat dir beigestanden.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/beistehen</p></div>",verb_prefix family::stehen prefix::bei separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Er hat die Prüfung ___standen.,"<div class=""answer"">be</div><div class=""example"">Er hat die Prüfung bestanden.</div><p><b>bestehen</b> = aprobar, pasar</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>aprobar, pasar</p><div class=""translation""><b>Traducción:</b><br>Él aprobó el examen.</div><p><b>Separabilidad:</b><br>inseparable — besteht — bestanden</p><p><b>Perfekt:</b><br>Er hat die Prüfung bestanden.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/bestehen</p></div>",verb_prefix family::stehen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ich stehe dafür ___, dass der Kredit nicht faul ist.","<div class=""answer"">ein</div><div class=""example"">Ich stehe dafür ein, dass der Kredit nicht faul ist.</div><p><b>einstehen</b> = garantizar o responder por algo</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>garantizar o responder por algo</p><div class=""translation""><b>Traducción:</b><br>Yo garantizo que el crédito no es incobrable.</div><p><b>Construcción:</b><br>einstehen für + Akkusativ</p><p><b>Construcción ES:</b><br>einstehen für + acusativo</p><p><b>Separabilidad:</b><br>separable — steht ... ein — eingestanden</p><p><b>Perfekt:</b><br>Ich habe dafür eingestanden.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/einstehen</p></div>",verb_prefix family::stehen prefix::ein separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Wir haben das Buch für wenig Geld ___standen.,"<div class=""answer"">er</div><div class=""example"">Wir haben das Buch für wenig Geld erstanden.</div><p><b>erstehen</b> = adquirir</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>adquirir</p><div class=""translation""><b>Traducción:</b><br>Hemos adquirido el libro por poco dinero.</div><p><b>Construcción:</b><br>etwas (Akkusativ) erstehen</p><p><b>Construcción ES:</b><br>adquirir algo (acusativo)</p><p><b>Separabilidad:</b><br>inseparable — ersteht — erstanden</p><p><b>Perfekt:</b><br>Sie hat das Bild auf der Auktion erstanden.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/erstehen</p></div>",verb_prefix family::stehen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Es steht ___, dass schwarze Löcher existieren.","<div class=""answer"">fest</div><div class=""example"">Es steht fest, dass schwarze Löcher existieren.</div><p><b>feststehen</b> = ser seguro, no esperar un cambio, estar fijado, estar decidido, mantenerse firme, establecerse</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>ser seguro, no esperar un cambio, estar fijado, estar decidido, mantenerse firme, establecerse</p><div class=""translation""><b>Traducción:</b><br>Está confirmado que existen agujeros negros.</div><p><b>Construcción:</b><br>feststehen + dass-Satz</p><p><b>Construcción ES:</b><br>feststehen + oración con dass</p><p><b>Separabilidad:</b><br>separable — steht ... fest — festgestanden</p><p><b>Perfekt:</b><br>Es hat festgestanden, dass das Ereignis stattfindet.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/feststehen</p></div>",verb_prefix family::stehen prefix::fest separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Es war so laut, man konnte sein eigenes Wort kaum ___stehen.","<div class=""answer"">ver</div><div class=""example"">Es war so laut, man konnte sein eigenes Wort kaum verstehen.</div><p><b>verstehen</b> = entender, comprender</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>entender, comprender</p><div class=""translation""><b>Traducción:</b><br>Había tanto ruido que apenas se podía entender su propia palabra.</div><p><b>Construcción:</b><br>etwas verstehen</p><p><b>Construcción ES:</b><br>entender algo</p><p><b>Separabilidad:</b><br>inseparable — versteht — verstanden</p><p><b>Perfekt:</b><br>Er hat das Problem verstanden.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/verstehen</p></div>",verb_prefix family::stehen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Das Krenz oder die Kruppe soll breit, rund und lang, die Hüften sollen abgerundet sein und nicht zu weit ___stehen.","<div class=""answer"">vor</div><div class=""example"">Das Krenz oder die Kruppe soll breit, rund und lang, die Hüften sollen abgerundet sein und nicht zu weit vorstehen.</div><p><b>vorstehen</b> = sobresalir más que algo más</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>sobresalir más que algo más</p><div class=""translation""><b>Traducción:</b><br>La cruz o la grupa debe ser ancha, redonda y larga, las caderas deben estar redondeadas y no sobresalir demasiado.</div><p><b>Construcción:</b><br>vorstehen + (ohne Objekt)</p><p><b>Construcción ES:</b><br>vorstehen + (sin objeto)</p><p><b>Separabilidad:</b><br>separable — steht ... vor — vorgestanden</p><p><b>Perfekt:</b><br>die Hüften haben vorgestanden</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorstehen</p></div>",verb_prefix family::stehen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Schaulustigen standen in Trauben ___ und beobachteten das Spektakel.,"<div class=""answer"">zusammen</div><div class=""example"">Die Schaulustigen standen in Trauben zusammen und beobachteten das Spektakel.</div><p><b>zusammenstehen</b> = estar juntos o unidos, a menudo conectados por una comunidad o propósito</p><p><b>Base:</b> stehen</p><div class=""meta""><p><b>Significado:</b><br>estar juntos o unidos, a menudo conectados por una comunidad o propósito</p><div class=""translation""><b>Traducción:</b><br>Los curiosos se agruparon juntos y observaron el espectáculo.</div><p><b>Construcción:</b><br>zusammenstehen [Subjekt]</p><p><b>Construcción ES:</b><br>zusammenstehen [sujeto]</p><p><b>Separabilidad:</b><br>separable — steht ... zusammen — zusammengestanden</p><p><b>Perfekt:</b><br>Sie haben in schwierigen Zeiten zusammengestanden.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zusammenstehen</p></div>",verb_prefix family::stehen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Du kannst den Einkaufskorb dort ___stellen.,"<div class=""answer"">ab</div><div class=""example"">Du kannst den Einkaufskorb dort abstellen.</div><p><b>abstellen</b> = poner, colocar, dejar</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>poner, colocar, dejar</p><div class=""translation""><b>Traducción:</b><br>Puedes dejar la cesta de la compra allí.</div><p><b>Separabilidad:</b><br>separable — stellt ... ab — abgestellt</p><p><b>Perfekt:</b><br>Er hat den Einkaufskorb dort abgestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abstellen</p></div>",verb_prefix family::stellen prefix::ab separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Du musst die Leiter richtig ___stellen.,"<div class=""answer"">an</div><div class=""example"">Du musst die Leiter richtig anstellen.</div><p><b>anstellen</b> = apoyar un objeto contra otro</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>apoyar un objeto contra otro</p><div class=""translation""><b>Traducción:</b><br>Tienes que apoyar bien la escalera.</div><p><b>Separabilidad:</b><br>separable — stellt ... an — angestellt</p><p><b>Perfekt:</b><br>Er hat die Leiter richtig angestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/anstellen</p></div>",verb_prefix family::stellen prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Kannst du mal die Leiter wieder ___stellen?,"<div class=""answer"">auf</div><div class=""example"">Kannst du mal die Leiter wieder aufstellen?</div><p><b>aufstellen</b> = erguir o montar algo</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>erguir o montar algo</p><div class=""translation""><b>Traducción:</b><br>¿Puedes volver a montar la escalera?</div><p><b>Separabilidad:</b><br>separable — stellt ... auf — aufgestellt</p><p><b>Perfekt:</b><br>Sie hat gestern die Zelte aufgestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufstellen</p></div>",verb_prefix family::stellen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Galerie stellt Gemälde ___ Privatbesitz aus.,"<div class=""answer"">aus</div><div class=""example"">Die Galerie stellt Gemälde aus Privatbesitz aus.</div><p><b>ausstellen</b> = exponer; mostrar públicamente algo, especialmente obras de arte o documentos</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>exponer; mostrar públicamente algo, especialmente obras de arte o documentos</p><div class=""translation""><b>Traducción:</b><br>La galería expone pinturas de colecciones privadas.</div><p><b>Separabilidad:</b><br>separable — stellt ... aus — ausgestellt</p><p><b>Perfekt:</b><br>Die Galerie hat Gemälde ausgestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ausstellen</p></div>",verb_prefix family::stellen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Als Motor hierzu wird in der Regel und so lange unsere Mechanik nichts besseres erfindet, die Dampfmaschine dienen müssen, die, je nachdem die Anforderungen beim Personen- oder Leichentransporte große sind, in dem entsprechenden Caliber ___gestellt werden müssen.","<div class=""answer"">bei</div><div class=""example"">Als Motor hierzu wird in der Regel und so lange unsere Mechanik nichts besseres erfindet, die Dampfmaschine dienen müssen, die, je nachdem die Anforderungen beim Personen- oder Leichentransporte große sind, in dem entsprechenden Caliber beigestellt werden müssen.</div><p><b>beistellen</b> = añadir algo (normalmente adicional) a otra cosa</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>añadir algo (normalmente adicional) a otra cosa</p><div class=""translation""><b>Traducción:</b><br>Como motor para esto suele servir la máquina de vapor, mientras nuestra mecánica no invente algo mejor, que, según las exigencias en el transporte de personas o carga, debe ser añadida en el calibre correspondiente.</div><p><b>Construcción:</b><br>bei + Dativ oder Akkusativ (je nach Kontext) etwas beistellen</p><p><b>Construcción ES:</b><br>bei + dativo o acusativo (según contexto) añadir algo</p><p><b>Separabilidad:</b><br>separable — stellt ... bei — beigestellt</p><p><b>Perfekt:</b><br>Die Firma hat zusätzliche Geräte beigestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/beistellen</p></div>",verb_prefix family::stellen prefix::bei separability::separable difficulty::c2 register::rare source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Ich habe mir eben eine Pizza ___stellt.,"<div class=""answer"">be</div><div class=""example"">Ich habe mir eben eine Pizza bestellt.</div><p><b>bestellen</b> = encargar, pedir</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>encargar, pedir</p><div class=""translation""><b>Traducción:</b><br>Me he pedido una pizza ahora mismo.</div><p><b>Separabilidad:</b><br>inseparable — bestellt — bestellt</p><p><b>Perfekt:</b><br>er hat bestellt</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/bestellen</p></div>",verb_prefix family::stellen prefix::be separability::inseparable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Es gelte den Fahrer, der betrunken den Autounfall verursacht und ihr Gesicht ___stellt hat, zur Rechenschaft zu ziehen.","<div class=""answer"">ent</div><div class=""example"">Es gelte den Fahrer, der betrunken den Autounfall verursacht und ihr Gesicht entstellt hat, zur Rechenschaft zu ziehen.</div><p><b>entstellen</b> = alterar negativamente la apariencia, hacer feo</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>alterar negativamente la apariencia, hacer feo</p><div class=""translation""><b>Traducción:</b><br>Se debe responsabilizar al conductor que causó el accidente automovilístico estando borracho y le ha desfigurado la cara.</div><p><b>Separabilidad:</b><br>inseparable — entstellt — entstellt</p><p><b>Perfekt:</b><br>er hat entstellt</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/entstellen</p></div>",verb_prefix family::stellen prefix::ent separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Jetzt wurde ein neues Konzept ___stellt, und die Schüler der vierten Klassen planten im Sachunterricht Regeln für die Nutzung und Pflege des Gartens.","<div class=""answer"">er</div><div class=""example"">Jetzt wurde ein neues Konzept erstellt, und die Schüler der vierten Klassen planten im Sachunterricht Regeln für die Nutzung und Pflege des Gartens.</div><p><b>erstellen</b> = elaborar, hacer, redactar, crear</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>elaborar, hacer, redactar, crear</p><div class=""translation""><b>Traducción:</b><br>Ahora se ha creado un nuevo concepto, y los alumnos de cuarto grado planearon en la clase de ciencias reglas para el uso y cuidado del jardín.</div><p><b>Construcción:</b><br>etwas erstellen</p><p><b>Construcción ES:</b><br>crear algo</p><p><b>Separabilidad:</b><br>inseparable — erstellt — erstellt</p><p><b>Perfekt:</b><br>hat erstellt</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/erstellen</p></div>",verb_prefix family::stellen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Der Notar stellte ___, dass der Vertrag noch nicht unterschriftsreif war.","<div class=""answer"">fest</div><div class=""example"">Der Notar stellte fest, dass der Vertrag noch nicht unterschriftsreif war.</div><p><b>feststellen</b> = constatar, comprobar, averiguar</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>constatar, comprobar, averiguar</p><div class=""translation""><b>Traducción:</b><br>El notario constató que el contrato aún no estaba listo para la firma.</div><p><b>Separabilidad:</b><br>separable — stellt ... fest — festgestellt</p><p><b>Perfekt:</b><br>Der Experte hat festgestellt, dass alles korrekt ist.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/feststellen</p></div>",verb_prefix family::stellen prefix::fest separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Feuerzeuge stellen wir nicht mehr ___.,"<div class=""answer"">her</div><div class=""example"">Feuerzeuge stellen wir nicht mehr her.</div><p><b>herstellen</b> = producir, fabricar, manufacturar</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>producir, fabricar, manufacturar</p><div class=""translation""><b>Traducción:</b><br>Ya no producimos encendedores.</div><p><b>Separabilidad:</b><br>separable — stellt ... her — hergestellt</p><p><b>Perfekt:</b><br>Wir haben Feuerzeuge hergestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/herstellen</p></div>",verb_prefix family::stellen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Sie stellt den Teller neben das Glas ___.,"<div class=""answer"">hin</div><div class=""example"">Sie stellt den Teller neben das Glas hin.</div><p><b>hinstellen</b> = poner, colocar</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>poner, colocar</p><div class=""translation""><b>Traducción:</b><br>Ella pone el plato al lado del vaso.</div><p><b>Separabilidad:</b><br>separable — stellt ... hin — hingestellt</p><p><b>Perfekt:</b><br>Sie hat den Teller neben das Glas hingestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hinstellen</p></div>",verb_prefix family::stellen prefix::hin separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Aufgrund der hohen Belastung seiner Fahrradbremsen musste er sie ___ der Geländetour nachstellen.,"<div class=""answer"">nach</div><div class=""example"">Aufgrund der hohen Belastung seiner Fahrradbremsen musste er sie nach der Geländetour nachstellen.</div><p><b>nachstellen</b> = Reajustar algo después de un cambio o un período de tiempo.</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>Reajustar algo después de un cambio o un período de tiempo.</p><div class=""translation""><b>Traducción:</b><br>Debido a la gran carga sobre los frenos de su bicicleta, tuvo que reajustarlos después de la excursión por el campo.</div><p><b>Separabilidad:</b><br>separable — stellt ... nach — nachgestellt</p><p><b>Perfekt:</b><br>Er hat die Bremsen nachgestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachstellen</p></div>",verb_prefix family::stellen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Nel bleibt dabei, dass in der Mehrfachsteckdose kein Platz für einen weiteren Ventilator gewesen sei. Ob die Steckdose ___stellt wurde oder nicht, spiele gar keine Rolle.","<div class=""answer"">ver</div><div class=""example"">Nel bleibt dabei, dass in der Mehrfachsteckdose kein Platz für einen weiteren Ventilator gewesen sei. Ob die Steckdose verstellt wurde oder nicht, spiele gar keine Rolle.</div><p><b>verstellen</b> = alterar, ajustar</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>alterar, ajustar</p><div class=""translation""><b>Traducción:</b><br>Nel insiste en que no había espacio para otro ventilador en la regleta múltiple. No importa si la regleta fue alterada o no.</div><p><b>Separabilidad:</b><br>inseparable — verstellt — verstellt</p><p><b>Perfekt:</b><br>Die Steckdose hat den Zugang verstellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/verstellen</p></div>",verb_prefix family::stellen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Stell bitte das Buch an den richtigen Platz ___.,"<div class=""answer"">zurück</div><div class=""example"">Stell bitte das Buch an den richtigen Platz zurück.</div><p><b>zurückstellen</b> = volver a poner algo en su lugar original</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>volver a poner algo en su lugar original</p><div class=""translation""><b>Traducción:</b><br>Por favor, vuelve a poner el libro en el lugar correcto.</div><p><b>Separabilidad:</b><br>separable — stellt ... zurück — zurückgestellt</p><p><b>Perfekt:</b><br>er hat das Buch zurückgestellt</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zur%C3%BCckstellen</p></div>",verb_prefix family::stellen prefix::zurück separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Wir müssen die Stühle und Tische ___stellen, damit wir sie mit einer Kette sichern können.","<div class=""answer"">zusammen</div><div class=""example"">Wir müssen die Stühle und Tische zusammenstellen, damit wir sie mit einer Kette sichern können.</div><p><b>zusammenstellen</b> = componer o colocar algo en un lugar común</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>componer o colocar algo en un lugar común</p><div class=""translation""><b>Traducción:</b><br>Tenemos que componer las sillas y mesas para poder asegurarlas con una cadena.</div><p><b>Separabilidad:</b><br>separable — stellt ... zusammen — zusammengestellt</p><p><b>Perfekt:</b><br>Er hat die Möbel zusammengestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zusammenstellen</p></div>",verb_prefix family::stellen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die ganze Einfahrt ist mit Fahrzeugen ___gestellt.,"<div class=""answer"">zu</div><div class=""example"">Die ganze Einfahrt ist mit Fahrzeugen zugestellt.</div><p><b>zustellen</b> = bloquear algo con objetos</p><p><b>Base:</b> stellen</p><div class=""meta""><p><b>Significado:</b><br>bloquear algo con objetos</p><div class=""translation""><b>Traducción:</b><br>Toda la entrada está bloqueada con vehículos.</div><p><b>Separabilidad:</b><br>separable — stellt ... zu — zugestellt</p><p><b>Perfekt:</b><br>Er hat die Einfahrt zugestellt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zustellen</p></div>",verb_prefix family::stellen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Restauratorin trägt sehr vorsichtig die obersten Farbschichten ___.,"<div class=""answer"">ab</div><div class=""example"">Die Restauratorin trägt sehr vorsichtig die obersten Farbschichten ab.</div><p><b>abtragen</b> = quitar capa por capa</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>quitar capa por capa</p><div class=""translation""><b>Traducción:</b><br>La restauradora quita muy cuidadosamente las capas superiores de pintura.</div><p><b>Separabilidad:</b><br>separable — trägt ... ab — abgetragen</p><p><b>Perfekt:</b><br>Die Restauratorin hat die obersten Farbschichten sehr vorsichtig abgetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abtragen</p></div>",verb_prefix family::tragen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Der dritte Gang wird soeben ___getragen.,"<div class=""answer"">auf</div><div class=""example"">Der dritte Gang wird soeben aufgetragen.</div><p><b>auftragen</b> = servir comida</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>servir comida</p><div class=""translation""><b>Traducción:</b><br>El tercer plato está siendo servido ahora.</div><p><b>Construcción:</b><br>jemandem Speisen auftragen</p><p><b>Construcción ES:</b><br>servir comida a alguien</p><p><b>Separabilidad:</b><br>separable — trägt ... auf — aufgetragen</p><p><b>Perfekt:</b><br>Er hat den Salat aufgetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/auftragen</p></div>",verb_prefix family::tragen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Er trägt seit dreißig Jahren die Post ___.,"<div class=""answer"">aus</div><div class=""example"">Er trägt seit dreißig Jahren die Post aus.</div><p><b>austragen</b> = repartir o distribuir algo a diferentes destinatarios</p><p><b>Base:</b> tragen</p><div class=""meta""><p><b>Significado:</b><br>repartir o distribuir algo a diferentes destinatarios</p><div class=""translation""><b>Traducción:</b><br>Él reparte el correo desde hace treinta años.</div><p><b>Separabilidad:</b><br>separable — trägt ... aus — ausgetragen</p><p><b>Perfekt:</b><br>Er hat die Zeitungen ausgetragen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/austragen</p></div>",verb_prefix family::tragen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
