Front,Back,Tags
Elige: aufsetzen / versetzen / zersetzen / beisetzen<br><br>Das Familienoberhaupt wurde unter großer Anteilnahme feierlich ___.,beisetzen<br>Das Familienoberhaupt wurde unter großer Anteilnahme feierlich beigesetzt.<br>beisetzen = enterrar un cadáver<br>Construcción: beisetzen + Akkusativ,verb_prefix family::setzen prefix::bei separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: festsetzen / zurücksetzen / einsetzen / zusetzen<br><br>Wir sollten ihn als Leiter der Kommission ___.,einsetzen<br>Wir sollten ihn als Leiter der Kommission einsetzen.<br>einsetzen = posicionar a alguien en una posición o cargo<br>Construcción: jemanden/etwas + einsetzen + in + Akkusativ,verb_prefix family::setzen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: ansetzen / entsetzen / zusammensetzen / versetzen<br><br>Du ___ mich.,entsetzen<br>Du entsetzt mich.<br>entsetzen = espantar a alguien<br>Construcción: entsetzen + Akkusativ,verb_prefix family::setzen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: festsetzen / entsetzen / hinsetzen / einsetzen<br><br>Die Mitgliederversammlung kann durch Beschluss einen anderen Termin ___.,festsetzen<br>Die Mitgliederversammlung kann durch Beschluss einen anderen Termin festsetzen.<br>festsetzen = determinar o fijar algo de manera vinculante<br>Construcción: transitiv + Akkusativobjekt,verb_prefix family::setzen prefix::fest separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: absetzen / fortsetzen / entsetzen / zusetzen<br><br>Wir haben unser Gespräch ohne Pause bis in die späten Nachtstunden ___.,fortsetzen<br>Wir haben unser Gespräch ohne Pause bis in die späten Nachtstunden fortgesetzt.<br>fortsetzen = continuar algo que ya se ha empezado<br>Construcción: Das Verb wird mit einem Akkusativobjekt verwendet: etwas fortsetzen,verb_prefix family::setzen prefix::fort separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: zurücksetzen / hersetzen / zusetzen / fortsetzen<br><br>Setz den Karton mit den Aktenordnern einfach ___, ich such mir dann schon den richtigen heraus.","hersetzen<br>Setz den Karton mit den Aktenordnern einfach her, ich such mir dann schon den richtigen heraus.<br>hersetzen = colocar algo aquí cerca<br>Construcción: transitiv, etwas (Akkusativ) hersetzen",verb_prefix family::setzen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: aufsetzen / ansetzen / einsetzen / hinsetzen<br><br>Er konnte nicht mehr weiterlaufen und trotz des nassen Bodens setzte er sich ___ .,hinsetzen<br>Er konnte nicht mehr weiterlaufen und trotz des nassen Bodens setzte er sich hin.<br>hinsetzen = sentarse<br>Construcción: Reflexiv: sich hinsetzen,verb_prefix family::setzen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: einsetzen / entsetzen / zusetzen / nachsetzen<br><br>Sie setzen den flüchtigen Verbrechern ___.,nachsetzen<br>Sie setzen den flüchtigen Verbrechern nach.<br>nachsetzen = perseguir a alguien o algo<br>Construcción: nachsetzen + Akkusativobjekt,verb_prefix family::setzen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: einsetzen / versetzen / beisetzen / zusetzen<br><br>Ich muss den Sessel ___, damit ich an die Steckdose komme.","versetzen<br>Ich muss den Sessel versetzen, damit ich an die Steckdose komme.<br>versetzen = desplazar algo de un lugar a otro<br>Construcción: versetzen + Akkusativobjekt",verb_prefix family::setzen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: aufsetzen / zusammensetzen / zersetzen / entsetzen<br><br>Japanische Forscher haben ein Bakterium entdeckt, das in der Lage ist, diesen speziellen Kunststoff vollständig zu ___ (Science, Yoshida et al., 2016).","zersetzen<br>Japanische Forscher haben ein Bakterium entdeckt, das in der Lage ist, diesen speziellen Kunststoff vollständig zu zersetzen (Science, Yoshida et al., 2016).<br>zersetzen = descomponer<br>Construcción: transitiv: etwas zersetzen",verb_prefix family::setzen prefix::zer separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: fortsetzen / zurücksetzen / festsetzen / hinsetzen<br><br>Er hat den Stuhl an seinen Platz ___.,zurücksetzen<br>Er hat den Stuhl an seinen Platz zurückgesetzt.<br>zurücksetzen = Colocar a una persona o un objeto en su lugar original o anterior.<br>Construcción: zurücksetzen + Akkusativobjekt,verb_prefix family::setzen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: festsetzen / hinsetzen / zurücksetzen / zusammensetzen<br><br>Es ist ihm nicht gelungen, die Uhr wieder ___zusetzen.","zusammensetzen<br>Es ist ihm nicht gelungen, die Uhr wieder zusammenzusetzen.<br>zusammensetzen = juntar, componer<br>Construcción: transitiv + Akkusativobjekt",verb_prefix family::setzen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: fortsetzen / zurücksetzen / zusetzen / hersetzen<br><br>Das Siel vor der Bäckerei hat sich mit Laub ___ .,zusetzen<br>Das Siel vor der Bäckerei hat sich mit Laub zugesetzt.<br>zusetzen = obstruirse<br>Construcción: sich mit + Dativ + zusetzen,verb_prefix family::setzen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: besprechen / mitsprechen / einsprechen / absprechen<br><br>Robert wurden die bürgerlichen Ehrenrechte ___.,absprechen<br>Robert wurden die bürgerlichen Ehrenrechte abgesprochen.<br>absprechen = negar o retirar oficialmente algo a alguien<br>Construcción: absprechen + Dativ + Akkusativ,verb_prefix family::sprechen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: aussprechen / mitsprechen / absprechen / entsprechen<br><br>Sprich das „a“ bitte deutlicher ___ .,aussprechen<br>Sprich das „a“ bitte deutlicher aus.<br>aussprechen = pronunciar sonidos o palabras de manera comprensible<br>Construcción: aussprechen + Akkusativobjekt,verb_prefix family::sprechen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: besprechen / einsprechen / mitsprechen / entsprechen<br><br>Man sitzt im Konferenzzimmer und ___ das neue Projekt.,"besprechen<br>Man sitzt im Konferenzzimmer und bespricht das neue Projekt.<br>besprechen = discutir, hablar de<br>Construcción: besprechen + Akkusativobjekt",verb_prefix family::sprechen prefix::be separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: aussprechen / absprechen / besprechen / einsprechen<br><br>Otto Sander hat seine Texte mit markanter Stimme ___.,einsprechen<br>Otto Sander hat seine Texte mit markanter Stimme eingesprochen.<br>einsprechen = grabar (hablar en un micrófono para producir una grabación de sonido)<br>Construcción: in+ accusative object + einsprechen,verb_prefix family::sprechen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: einsprechen / entsprechen / mitsprechen / aussprechen<br><br>Deine Leistungen ___ nicht deinen tatsächlichen Fähigkeiten.,"entsprechen<br>Deine Leistungen entsprechen nicht deinen tatsächlichen Fähigkeiten.<br>entsprechen = corresponder, estar en conformidad con algo<br>Construcción: entsprechen + Dativ",verb_prefix family::sprechen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: besprechen / mitsprechen / entsprechen / einsprechen<br><br>Die Rekruten werden den Eid laut ___.,mitsprechen<br>Die Rekruten werden den Eid laut mitsprechen.<br>mitsprechen = decir ciertas palabras en voz alta junto con otros<br>Construcción: mitsprechen + Akk.,verb_prefix family::sprechen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: verstehen / vorstehen / bestehen / abstehen<br><br>Mit Gel hilft man nach, damit die Haare ___.","abstehen<br>Mit Gel hilft man nach, damit die Haare abstehen.<br>abstehen = sobresalir o asomar hacia afuera<br>Construcción: abstehen (unpersönlich)",verb_prefix family::stehen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zusammenstehen / bestehen / feststehen / aufstehen<br><br>Ich bin heute extra früh ___.,aufstehen<br>Ich bin heute extra früh aufgestanden.<br>aufstehen = levantarse de la cama<br>Construcción: sich vom Bett erheben,verb_prefix family::stehen prefix::auf separability::separable difficulty::a1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: bestehen / erstehen / beistehen / vorstehen<br><br>Gott möge dir ___!,beistehen<br>Gott möge dir beistehen!<br>beistehen = ayudar o apoyar a alguien en una situación difícil<br>Construcción: jemandem bei|stehen,verb_prefix family::stehen prefix::bei separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: vorstehen / feststehen / bestehen / aufstehen<br><br>Er hat die Prüfung ___.,"bestehen<br>Er hat die Prüfung bestanden.<br>bestehen = aprobar, pasar<br>Construcción: bestehen + Akkusativobjekt",verb_prefix family::stehen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: aufstehen / feststehen / einstehen / erstehen<br><br>Ich stehe dafür ___, dass der Kredit nicht faul ist.","einstehen<br>Ich stehe dafür ein, dass der Kredit nicht faul ist.<br>einstehen = garantizar o responder por algo<br>Construcción: einstehen für + Akkusativ",verb_prefix family::stehen prefix::ein separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: erstehen / einstehen / verstehen / beistehen<br><br>Wir haben das Buch für wenig Geld ___.,erstehen<br>Wir haben das Buch für wenig Geld erstanden.<br>erstehen = adquirir<br>Construcción: etwas (Akkusativ) erstehen,verb_prefix family::stehen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: feststehen / beistehen / aufstehen / erstehen<br><br>Es ___ fest, dass schwarze Löcher existieren.","feststehen<br>Es steht fest, dass schwarze Löcher existieren.<br>feststehen = ser seguro, no esperar un cambio, estar fijado, estar decidido, mantenerse firme, establecerse<br>Construcción: feststehen + dass-Satz",verb_prefix family::stehen prefix::fest separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: abstehen / verstehen / bestehen / zusammenstehen<br><br>Es war so laut, man konnte sein eigenes Wort kaum ___.","verstehen<br>Es war so laut, man konnte sein eigenes Wort kaum verstehen.<br>verstehen = entender, comprender<br>Construcción: etwas verstehen",verb_prefix family::stehen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: vorstehen / aufstehen / feststehen / abstehen<br><br>Das Krenz oder die Kruppe soll breit, rund und lang, die Hüften sollen abgerundet sein und nicht zu weit ___.","vorstehen<br>Das Krenz oder die Kruppe soll breit, rund und lang, die Hüften sollen abgerundet sein und nicht zu weit vorstehen.<br>vorstehen = sobresalir más que algo más<br>Construcción: vorstehen + (ohne Objekt)",verb_prefix family::stehen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: bestehen / abstehen / erstehen / zusammenstehen<br><br>Die Schaulustigen standen in Trauben ___ und beobachteten das Spektakel.,"zusammenstehen<br>Die Schaulustigen standen in Trauben zusammen und beobachteten das Spektakel.<br>zusammenstehen = estar juntos o unidos, a menudo conectados por una comunidad o propósito<br>Construcción: zusammenstehen [Subjekt]",verb_prefix family::stehen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: entstellen / beistellen / abstellen / zusammenstellen<br><br>Du kannst den Einkaufskorb dort ___.,"abstellen<br>Du kannst den Einkaufskorb dort abstellen.<br>abstellen = poner, colocar, dejar<br>Construcción: abstellen + Akkusativobjekt",verb_prefix family::stellen prefix::ab separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zustellen / hinstellen / beistellen / anstellen<br><br>Du musst die Leiter richtig ___.,anstellen<br>Du musst die Leiter richtig anstellen.<br>anstellen = apoyar un objeto contra otro<br>Construcción: anstellen + Akkusativobjekt,verb_prefix family::stellen prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: aufstellen / abstellen / nachstellen / entstellen<br><br>Kannst du mal die Leiter wieder ___?,aufstellen<br>Kannst du mal die Leiter wieder aufstellen?<br>aufstellen = erguir o montar algo<br>Construcción: etwas aufstellen (Akkusativobjekt),verb_prefix family::stellen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: ausstellen / verstellen / hinstellen / abstellen<br><br>Die Galerie stellt Gemälde aus Privatbesitz ___ .,"ausstellen<br>Die Galerie stellt Gemälde aus Privatbesitz aus.<br>ausstellen = exponer; mostrar públicamente algo, especialmente obras de arte o documentos<br>Construcción: ausstellen + Akkusativobjekt",verb_prefix family::stellen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: beistellen / ausstellen / bestellen / verstellen<br><br>Als Motor hierzu wird in der Regel und so lange unsere Mechanik nichts besseres erfindet, die Dampfmaschine dienen müssen, die, je nachdem die Anforderungen beim Personen- oder Leichentransporte große sind, in dem entsprechenden Caliber ___ werden müssen.","beistellen<br>Als Motor hierzu wird in der Regel und so lange unsere Mechanik nichts besseres erfindet, die Dampfmaschine dienen müssen, die, je nachdem die Anforderungen beim Personen- oder Leichentransporte große sind, in dem entsprechenden Caliber beigestellt werden müssen.<br>beistellen = añadir algo (normalmente adicional) a otra cosa<br>Construcción: bei + Dativ oder Akkusativ (je nach Kontext) etwas beistellen",verb_prefix family::stellen prefix::bei separability::separable difficulty::c2 register::rare source::wiktionary_openai quality::ok cardtype::contrast
Elige: nachstellen / hinstellen / entstellen / bestellen<br><br>Ich habe mir eben eine Pizza ____.,"bestellen<br>Ich habe mir eben eine Pizza bestellt.<br>bestellen = encargar, pedir<br>Construcción: bestellen + Akkusativobjekt",verb_prefix family::stellen prefix::be separability::inseparable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: erstellen / verstellen / zustellen / entstellen<br><br>Es gelte den Fahrer, der betrunken den Autounfall verursacht und ihr Gesicht ___ hat, zur Rechenschaft zu ziehen.","entstellen<br>Es gelte den Fahrer, der betrunken den Autounfall verursacht und ihr Gesicht entstellt hat, zur Rechenschaft zu ziehen.<br>entstellen = alterar negativamente la apariencia, hacer feo<br>Construcción: entstellen + Akkusativobjekt",verb_prefix family::stellen prefix::ent separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
"Elige: anstellen / ausstellen / herstellen / erstellen<br><br>Jetzt wurde ein neues Konzept ___, und die Schüler der vierten Klassen planten im Sachunterricht Regeln für die Nutzung und Pflege des Gartens.","erstellen<br>Jetzt wurde ein neues Konzept erstellt, und die Schüler der vierten Klassen planten im Sachunterricht Regeln für die Nutzung und Pflege des Gartens.<br>erstellen = elaborar, hacer, redactar, crear<br>Construcción: etwas erstellen",verb_prefix family::stellen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: wegstellen / herstellen / zurückstellen / ausstellen<br><br>Feuerzeuge stellen wir nicht mehr ___ .,"herstellen<br>Feuerzeuge stellen wir nicht mehr her.<br>herstellen = producir, fabricar, manufacturar<br>Construcción: herstellen + Akkusativobjekt",verb_prefix family::stellen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: hinstellen / nachstellen / erstellen / ausstellen<br><br>Sie stellt den Teller neben das Glas ___.,"hinstellen<br>Sie stellt den Teller neben das Glas hin.<br>hinstellen = poner, colocar<br>Construcción: Verb + Akkusativobjekt + an einem bestimmten Ort",verb_prefix family::stellen prefix::hin separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: verstellen / zusammenstellen / nachstellen / anstellen<br><br>Aufgrund der hohen Belastung seiner Fahrradbremsen musste er sie ___ nach der Geländetour.,nachstellen<br>Aufgrund der hohen Belastung seiner Fahrradbremsen musste er sie nach der Geländetour nachstellen.<br>nachstellen = Reajustar algo después de un cambio o un período de tiempo.<br>Construcción: nachstellen + Akkusativobjekt,verb_prefix family::stellen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: hinstellen / verstellen / entstellen / zurückstellen<br><br>Ob die Steckdose ___ wurde oder nicht, spiele gar keine Rolle.","verstellen<br>Nel bleibt dabei, dass in der Mehrfachsteckdose kein Platz für einen weiteren Ventilator gewesen sei. Ob die Steckdose verstellt wurde oder nicht, spiele gar keine Rolle.<br>verstellen = alterar, ajustar<br>Construcción: verstellen + Akkusativobjekt",verb_prefix family::stellen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: erstellen / hinstellen / zurückstellen / wegstellen<br><br>Flora stellt die Einkaufstüte ab, schließt die Tür und zieht die Schuhe aus, und als sie sich bückt, um sie ___, sträuben sich die Haare auf ihren Armen.","wegstellen<br>Flora stellt die Einkaufstüte ab, schließt die Tür und zieht die Schuhe aus, und als sie sich bückt, um sie wegzustellen, sträuben sich die Haare auf ihren Armen.<br>wegstellen = Llevar un objeto a otro lugar y guardarlo allí.<br>Construcción: wegstellen + Akkusativobjekt",verb_prefix family::stellen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zurückstellen / anstellen / ausstellen / aufstellen<br><br>Stell bitte das Buch an den richtigen Platz ___.,zurückstellen<br>Stell bitte das Buch an den richtigen Platz zurück.<br>zurückstellen = volver a poner algo en su lugar original<br>Construcción: Verb + Akkusativobjekt,verb_prefix family::stellen prefix::zurück separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: abstellen / nachstellen / zusammenstellen / verstellen<br><br>Wir müssen die Stühle und Tische ___, damit wir sie mit einer Kette sichern können.","zusammenstellen<br>Wir müssen die Stühle und Tische zusammenstellen, damit wir sie mit einer Kette sichern können.<br>zusammenstellen = componer o colocar algo en un lugar común<br>Construcción: zusammenstellen + Akkusativobjekt",verb_prefix family::stellen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: hinstellen / anstellen / ausstellen / zustellen<br><br>Die ganze Einfahrt ist mit Fahrzeugen ___.,zustellen<br>Die ganze Einfahrt ist mit Fahrzeugen zugestellt.<br>zustellen = bloquear algo con objetos<br>Construcción: Verb + Akkusativobjekt,verb_prefix family::stellen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: ertragen / mittragen / abtragen / betragen<br><br>Die Restauratorin trägt sehr vorsichtig die obersten Farbschichten ___ .,abtragen<br>Die Restauratorin trägt sehr vorsichtig die obersten Farbschichten ab.<br>abtragen = quitar capa por capa<br>Construcción: abtragen + Akkusativobjekt,verb_prefix family::tragen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: betragen / ertragen / beitragen / auftragen<br><br>Der dritte Gang wird soeben ___.,auftragen<br>Der dritte Gang wird soeben aufgetragen.<br>auftragen = servir comida<br>Construcción: jemandem Speisen auftragen,verb_prefix family::tragen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: wegtragen / vortragen / vertragen / austragen<br><br>Er ___ seit dreißig Jahren die Post aus.,austragen<br>Er trägt seit dreißig Jahren die Post aus.<br>austragen = repartir o distribuir algo a diferentes destinatarios<br>Construcción: austragen + Akkusativobjekt,verb_prefix family::tragen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: beitragen / abtragen / wegtragen / betragen<br><br>Experten und Politiker aus ganz Europa diskutieren heute und morgen über aktuelle Projekte, die zu weniger CO2-Emissionen im Gebäudebereich und damit zum Klimaschutz ___ können.","beitragen<br>Experten und Politiker aus ganz Europa diskutieren heute und morgen über aktuelle Projekte, die zu weniger CO2-Emissionen im Gebäudebereich und damit zum Klimaschutz beitragen können.<br>beitragen = Contribuir, ayudar a<br>Construcción: zu + Dativ",verb_prefix family::tragen prefix::bei separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: auftragen / mittragen / betragen / wegtragen<br><br>Der Preis ___ nicht einmal 100 Euro, sondern nur 99 Euro und 95 Cent.","betragen<br>Der Preis beträgt nicht einmal 100 Euro, sondern nur 99 Euro und 95 Cent.<br>betragen = ascender a, ser de cierta cantidad<br>Construcción: betragen + Akkusativ (Wert/Größe)",verb_prefix family::tragen prefix::be separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: abtragen / ertragen / eintragen / zutragen<br><br>Mit dieser Leistung konnte er sich ins Buch der Rekorde ___ lassen.,"eintragen<br>Mit dieser Leistung konnte er sich ins Buch der Rekorde eintragen lassen.<br>eintragen = Anotar o inscribir algo por escrito, por ejemplo en una lista.<br>Construcción: eintragen + Akkusativobjekt",verb_prefix family::tragen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zusammentragen / austragen / ertragen / abtragen<br><br>Ich kann es nicht mehr ___.,ertragen<br>Ich kann es nicht mehr ertragen.<br>ertragen = soportar una situación desagradable o difícil sin perder el control<br>Construcción: ertragen + Akkusativobjekt,verb_prefix family::tragen prefix::er separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: austragen / wegtragen / mittragen / beitragen<br><br>Alle Männer des Dorfes mussten reihum ___, um bei der Prozession den schweren Reliquienschrein bis zum Marktplatz zu transportieren.","mittragen<br>Alle Männer des Dorfes mussten reihum mittragen, um bei der Prozession den schweren Reliquienschrein bis zum Marktplatz zu transportieren.<br>mittragen = llevar una parte del peso o carga junto con otros<br>Construcción: mittragen + Akkusativ (Belastung, Last)",verb_prefix family::tragen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: nachtragen / ertragen / austragen / eintragen<br><br>Mensch, du bist doch kein Kind mehr, warum muss ich dir dauernd alles ___?","nachtragen<br>Mensch, du bist doch kein Kind mehr, warum muss ich dir dauernd alles nachtragen.<br>nachtragen = Traer o añadir algo a alguien que se había olvidado o no recibido antes.<br>Construcción: nachtragen + Akkusativobjekt + Dativobjekt",verb_prefix family::tragen prefix::nach separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: vertragen / zusammentragen / abtragen / eintragen<br><br>Die Kinder ___ die Hitze und die hohe Luftfeuchtigkeit erstaunlich gut.,vertragen<br>Die Kinder vertragen die Hitze und die hohe Luftfeuchtigkeit erstaunlich gut.<br>vertragen = tolerar<br>Construcción: Subjekt + vertragen + Akkusativobjekt,verb_prefix family::tragen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: vortragen / zutragen / nachtragen / beitragen<br><br>Umbreen ist sauer, weil sie ihr Gedicht nicht vollständig ___ darf.","vortragen<br>Umbreen ist sauer, weil sie ihr Gedicht nicht vollständig vortragen darf.<br>vortragen = recitar<br>Construcción: jemand trägt etwas vor",verb_prefix family::tragen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: austragen / wegtragen / vortragen / ertragen<br><br>Die Verletzte wurde von der Straße hochgehoben und ___getragen.,"wegtragen<br>Die Verletzte wurde von der Straße hochgehoben und weggetragen.<br>wegtragen = llevarse en brazos, alejar llevando<br>Construcción: wegtragen + Akkusativobjekt",verb_prefix family::tragen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: weitertragen / beitragen / vortragen / nachtragen<br><br>Ich kann den Sack nicht ___ . Ich brauche unbedingt eine Pause.,"weitertragen<br>Ich kann den Sack nicht weitertragen. Ich brauche unbedingt eine Pause.<br>weitertragen = llevar algo más lejos, transportar una carga o peso<br>Construcción: tragen + Akkusativobjekt (etwas)",verb_prefix family::tragen prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: mittragen / nachtragen / austragen / zusammentragen<br><br>Die Kinder hatten schon am Vormittag trockene Äste und Zweige ___ und neben der Feuerstelle aufgeschichtet.,zusammentragen<br>Die Kinder hatten schon am Vormittag trockene Äste und Zweige zusammengetragen und neben der Feuerstelle aufgeschichtet.<br>zusammentragen = Recolectar cosas o información en un lugar.<br>Construcción: zusammentragen + Akkusativobjekt,verb_prefix family::tragen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: wegtragen / nachtragen / ertragen / zutragen<br><br>Mir wurde die Nachricht seines Todes ___.,zutragen<br>Mir wurde die Nachricht seines Todes zugetragen.<br>zutragen = traer algo a alguien<br>Construcción: (jemandem etwas zutragen),verb_prefix family::tragen prefix::zu separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: aufziehen / abziehen / einziehen / vorziehen<br><br>Die Polizei konnte endlich ___.,"abziehen<br>Die Polizei konnte endlich abziehen.<br>abziehen = retirarse, marcharse, irse<br>Construcción: abziehen (sich) von + Dativ",verb_prefix family::ziehen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: zuziehen / beziehen / anziehen / entziehen<br><br>Ich weiß nicht, was ich ___ soll.","anziehen<br>Ich weiß nicht, was ich anziehen soll.<br>anziehen = ponerse<br>Construcción: anziehen + Akkusativobjekt",verb_prefix family::ziehen prefix::an separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: mitziehen / nachziehen / einziehen / aufziehen<br><br>Zieh bitte den Vorhang ___!,aufziehen<br>Zieh bitte den Vorhang auf!<br>aufziehen = descorrer algo<br>Construcción: aufziehen + Akkusativobjekt,verb_prefix family::ziehen prefix::auf separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: vorziehen / entziehen / mitziehen / beziehen<br><br>Wann können wir endlich das neue Haus ___?,beziehen<br>Wann können wir endlich das neue Haus beziehen?<br>beziehen = instalarse en un lugar<br>Construcción: beziehen + Akkusativ (Ort),verb_prefix family::ziehen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: vorziehen / mitziehen / entziehen / einziehen<br><br>Die Sportler zogen zur Eröffnungsfeier in das Stadion ___.,einziehen<br>Die Sportler zogen zur Eröffnungsfeier in das Stadion ein.<br>einziehen = penetrar en un lugar<br>Construcción: einziehen in + Akkusativ,verb_prefix family::ziehen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: beziehen / nachziehen / entziehen / erziehen<br><br>Man wird der Mutter das Sorgerecht ___ und dem Vater zusprechen.,"entziehen<br>Man wird der Mutter das Sorgerecht entziehen und dem Vater zusprechen.<br>entziehen = revocar, anular, quitar<br>Construcción: entziehen + Akkusativ (z.B. ein Recht)",verb_prefix family::ziehen prefix::ent separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: einziehen / erziehen / aufziehen / anziehen<br><br>Wer hat denn dich ___?,"erziehen<br>Wer hat denn dich erzogen?<br>erziehen = Enseñar, formar el carácter de alguien.<br>Construcción: jemanden erziehen (zu etwas)",verb_prefix family::ziehen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
