base,derived,sense_id,prefix,separability,pos,gloss_de,gloss_es,gloss_en,example,example_de,example_es,example_en,example_de_with_blank,answer,present_example_de,perfect_example_de,construction,construction_es,register,difficulty,frequency_bucket,is_reflexive,takes_accusative,takes_dative,fixed_preposition,present_3sg,perfect_auxiliary,participle_ii,separable_sentence_pattern,is_quality_ok,quality_flags,anki_hint_es,wiktionary_url,source
sitzen,besitzen,1,be-,inseparable,Verb,"etwas als Besitz oder Eigentum haben, über das man verfügen kann",poseer,"own, possess","Ich besitze ein Haus, auch wenn es der Bank gehört.","Ich besitze ein Haus, auch wenn es der Bank gehört.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/besitzen,wiktionary
sitzen,einsitzen,1,ein-,separable,Verb,intransitiv : in einem Gefängnis inhaftiert sein,,,"Hitler schrieb seine Programm- und Bekenntnisschrift im Gefängnis, wo er wegen des Putschversuchs vom November 1923 einsaß.","Hitler schrieb seine Programm- und Bekenntnisschrift im Gefängnis, wo er wegen des Putschversuchs vom November 1923 einsaß.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einsitzen,wiktionary
sitzen,ersitzen,1,er-,inseparable,Verb,transitiv :,"usucapir, adquirir por usucapión, prescribir","acquire by adverse possession, acquire by prescription, acquire by usucaption","Nur wer in gutem Glauben ist, kann eine Sache ersitzen.","Nur wer in gutem Glauben ist, kann eine Sache ersitzen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ersitzen,wiktionary
sitzen,festsitzen,1,fest-,separable,Verb,"in einer Position/Stellung bleiben, die fest/starr ist",,get stuck,Die Schraube saß fest und wollte sich keinen Millimeter rühren.,Die Schraube saß fest und wollte sich keinen Millimeter rühren.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/festsitzen,wiktionary
sitzen,nachsitzen,1,nach-,separable,Verb,als Strafmaßnahme nach dem Regelunterricht noch in der Schule verweilen,,be in detention,In der Schule mussten wir ständig nachsitzen.,In der Schule mussten wir ständig nachsitzen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachsitzen,wiktionary
sitzen,vorsitzen,1,vor-,separable,Verb,"den Vorsitz führen, Vorsitzender sein, die Sitzung eine Gruppe leiten",,,"Maurer, Königsgericht, S. 97 f., unterstreicht ebenfalls die Betonung der Stellvertretung des Königs im Titel des Kammerrichters, der vor 1495 gerade nicht kraft eigenen Amtes dem Gericht vorsaß .","Maurer, Königsgericht, S. 97 f., unterstreicht ebenfalls die Betonung der Stellvertretung des Königs im Titel des Kammerrichters, der vor 1495 gerade nicht kraft eigenen Amtes dem Gericht vorsaß .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorsitzen,wiktionary
sitzen,zusammensitzen,1,zusammen-,separable,Verb,intransitiv : (in geselliger Runde) gemeinsam irgendwo sitzen; (in einer Reihe) einer/eine neben dem/der anderen sitzen,,"sit, side by side, together","Der Tod vor dem Zaun ist dein Feind! Mit dem Gerücht zusammen hatte er sich ins Lager eingeschlichen und hockte überall dort, wo die Menschen in den Baracken zusammensaßen.","Der Tod vor dem Zaun ist dein Feind! Mit dem Gerücht zusammen hatte er sich ins Lager eingeschlichen und hockte überall dort, wo die Menschen in den Baracken zusammensaßen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusammensitzen,wiktionary
sprechen,absprechen,1,ab-,separable,Verb,transitiv :,,deprive,Robert wurden die bürgerlichen Ehrenrechte abgesprochen.,Robert wurden die bürgerlichen Ehrenrechte abgesprochen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/absprechen,wiktionary
sprechen,ansprechen,1,an-,separable,Verb,anfangen mit jemandem zu sprechen; mit jemandem ein Gespräch beginnen,"dirigir la palabra, hablar, dirigirse a, abordar a","address, accost, approach","Entschuldigen Sie, wenn ich Sie so einfach anspreche, aber ich hätte da mal eine Frage.","Entschuldigen Sie, wenn ich Sie so einfach anspreche, aber ich hätte da mal eine Frage.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ansprechen,wiktionary
sprechen,aussprechen,1,aus-,separable,Verb,"Laute , Worte und Sätze so akustisch gestalten , dass diese hörbar und je nach Sprache verständlich sind",pronunciar,pronounce,Sprich das „a“ bitte deutlicher aus.,Sprich das „a“ bitte deutlicher aus.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/aussprechen,wiktionary
sprechen,besprechen,1,be-,inseparable,Verb,gemeinsam einen Sachverhalt diskutieren,"discutir, hablar de",discuss,Man sitzt im Konferenzzimmer und bespricht das neue Projekt.,Man sitzt im Konferenzzimmer und bespricht das neue Projekt.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/besprechen,wiktionary
sprechen,einsprechen,1,ein-,separable,Verb,"in ein Mikrophon sprechen , um eine Tonaufnahme zu produzieren",grabar,"speak persuasively, talk insistently",Otto Sander hat seine Texte mit markanter Stimme eingesprochen.,Otto Sander hat seine Texte mit markanter Stimme eingesprochen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einsprechen,wiktionary
sprechen,entsprechen,1,ent-,inseparable,Verb,mit Dativ :,corresponder,"accord, correspond, correlate",Deine Leistungen entsprechen nicht deinen tatsächlichen Fähigkeiten.,Deine Leistungen entsprechen nicht deinen tatsächlichen Fähigkeiten.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/entsprechen,wiktionary
sprechen,mitsprechen,1,mit-,separable,Verb,bestimmte Worte zusammen mit anderen laut aufsagen,,,Die Rekruten werden den Eid laut mitsprechen .,Die Rekruten werden den Eid laut mitsprechen .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/mitsprechen,wiktionary
sprechen,nachsprechen,1,nach-,separable,Verb,"transitiv , intransitiv : (das, was zuvor ein anderer gesagt hat,) wiederholen",,,"Herr Meier, ich lese vor, Sie sprechen nach.","Herr Meier, ich lese vor, Sie sprechen nach.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachsprechen,wiktionary
sprechen,versprechen,1,ver-,inseparable,Verb,transitiv : etwas verbindlich zusagen,prometer,"promise, pledge","Versprich mir, dass du aufpasst!","Versprich mir, dass du aufpasst!",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/versprechen,wiktionary
sprechen,vorsprechen,1,vor-,separable,Verb,"(eine höhergestellte Person, die etwas zu sagen hat) besuchen und um etwas bitten",,,"Als Herr Ting im Auswärtigen Amt vorspricht , wird er durch Herrn von Trebitz empfangen.","Als Herr Ting im Auswärtigen Amt vorspricht , wird er durch Herrn von Trebitz empfangen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorsprechen,wiktionary
sprechen,zusprechen,1,zu-,separable,Verb,"offiziell entscheiden , dass jemand etwas bekommen soll","otorgar, conferir","confer, grant",Das Nachlassgericht spricht den Kindern das Erbe zu .,Das Nachlassgericht spricht den Kindern das Erbe zu .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusprechen,wiktionary
stehen,abstehen,1,ab-,separable,Verb,"Hilfsverb haben , unpersönlich : nach außen weisen; Platz haben",,,"Mit Gel hilft man nach, damit die Haare abstehen .","Mit Gel hilft man nach, damit die Haare abstehen .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/abstehen,wiktionary
stehen,anstehen,1,an-,separable,Verb,"sich an das Ende einer Schlange stellen und warten, um an die Reihe zu kommen","hacer la cola, ponerse a la fila",queue,"Er stand an , um ein Stück Brot aus dem Laden zu erlangen.","Er stand an , um ein Stück Brot aus dem Laden zu erlangen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/anstehen,wiktionary
stehen,aufstehen,1,auf-,separable,Verb,Hilfsverb sein : sich vom Nachtlager (Bett) erheben,levantarse,"rise, get up",Ich bin heute extra früh aufgestanden.,Ich bin heute extra früh aufgestanden.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/aufstehen,wiktionary
stehen,ausstehen,1,aus-,separable,Verb,"intransitiv : erwartet werden, aber noch fehlen","estar pendiente, quedar pendiente, faltar, no haber llegado","be, pending",Die letzte Zahlung steht noch aus.,Die letzte Zahlung steht noch aus.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ausstehen,wiktionary
stehen,beistehen,1,bei-,separable,Verb,"jemandem, der sich in einer schwierigen Situation befindet , ( praktisch und/oder moralisch ) helfen , unterstützen",apoyar,"assist, back, back up, help, stand by, support, bestead",Gott möge dir beistehen! Gott steh mir bei!,Gott möge dir beistehen! Gott steh mir bei!,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beistehen,wiktionary
stehen,bestehen,1,be-,inseparable,Verb,transitiv : erfolgreich absolvieren,"aprobar, pasar","succeed, pass",Er hat die Prüfung bestanden.,Er hat die Prüfung bestanden.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/bestehen,wiktionary
stehen,einstehen,1,ein-,separable,Verb,"für eine Sache bürgen , garantieren",garantizar,"stand up for, vouch for","Ich stehe dafür ein, dass der Kredit nicht faul ist.","Ich stehe dafür ein, dass der Kredit nicht faul ist.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einstehen,wiktionary
stehen,entstehen,1,ent-,inseparable,Verb,intransitiv : seine Existenz beginnen,"formarse, nacer, surgir, producirse","originate, arise, emerge",Vor Millionen von Jahren entstand auf der Erde Leben.,Vor Millionen von Jahren entstand auf der Erde Leben.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/entstehen,wiktionary
stehen,erstehen,1,er-,inseparable,Verb,gegen Bezahlung erwerben,adquirir,,Wir haben das Buch für wenig Geld erstanden.,Wir haben das Buch für wenig Geld erstanden.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/erstehen,wiktionary
stehen,feststehen,1,fest-,separable,Verb,nicht mit einer Änderung zu rechnen (haben/sein),"ser seguro, no esperar un cambio, estar fijado, estar decidido, mantenerse firme, establecerse","confirm, establish, be certain","Es steht fest , dass schwarze Löcher existieren.","Es steht fest , dass schwarze Löcher existieren.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/feststehen,wiktionary
stehen,nachstehen,1,nach-,separable,Verb,"an zweiter/hinterer Position liegen, weil es jemanden, etwas Besseres gibt; nicht ebenbürtig sein; unterlegen sein",,,Er stand seinem Bruder in puncto Geschwindigkeit in nichts nach .,Er stand seinem Bruder in puncto Geschwindigkeit in nichts nach .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachstehen,wiktionary
stehen,verstehen,1,ver-,inseparable,Verb,transitiv : (Gesprochenes) deutlich akustisch wahrnehmen,"entender, comprender, tenerse, por, llevarse, ser, experto, en, algo","understand, mean, interpret, consider, oneself, somebody, as, something, see, be understood, get along, comprehend, apprehend, grasp, know, about, how, to, do, be, be an expert","Es war so laut, man konnte sein eigenes Wort kaum verstehen.","Es war so laut, man konnte sein eigenes Wort kaum verstehen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/verstehen,wiktionary
stehen,vorstehen,1,vor-,separable,Verb,weiter (als etwas anderes) herausragen,,,"Das Krenz oder die Kruppe soll breit, rund und lang, die Hüften sollen abgerundet sein und nicht zu weit vorstehen .","Das Krenz oder die Kruppe soll breit, rund und lang, die Hüften sollen abgerundet sein und nicht zu weit vorstehen .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorstehen,wiktionary
stehen,zurückstehen,1,zurück-,separable,Verb,räumlich : etwas steht zurück: nach hinten versetzt sein; hinter etwas anderem stehen,,stand back,"Dieser Baum steht im Vergleich zu den anderen der Allee zurück , er ragt viel weiter in den Bürgersteig.","Dieser Baum steht im Vergleich zu den anderen der Allee zurück , er ragt viel weiter in den Bürgersteig.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zur%C3%BCckstehen,wiktionary
stehen,zusammenstehen,1,zusammen-,separable,Verb,"Hilfsverb haben , süddeutsch auch mit sein :",,,Die Schaulustigen standen in Trauben zusammen und beobachteten das Spektakel.,Die Schaulustigen standen in Trauben zusammen und beobachteten das Spektakel.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusammenstehen,wiktionary
stehen,zustehen,1,zu-,separable,Verb,"Recht : rechtmäßig gehören , rechtmäßig gegeben werden müssen",,"be, entitled",Ihm steht eine Entschädigung zu.,Ihm steht eine Entschädigung zu.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zustehen,wiktionary
stellen,abstellen,1,ab-,separable,Verb,Gegenstand : aus der Hand legen und auf einer Fläche platzieren,"poner, colocar, dejar","put down, set down, put away, set aside",Du kannst den Einkaufskorb dort abstellen.,Du kannst den Einkaufskorb dort abstellen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/abstellen,wiktionary
stellen,anstellen,1,an-,separable,Verb,einen Gegenstand an einen anderen anlehnen,apoyar,"employ, hire",Du musst die Leiter richtig anstellen.,Du musst die Leiter richtig anstellen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/anstellen,wiktionary
stellen,aufstellen,1,auf-,separable,Verb,etwas aufrichten,"erguir, montar","put up, erect",Kannst du mal die Leiter wieder aufstellen?,Kannst du mal die Leiter wieder aufstellen?,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/aufstellen,wiktionary
stellen,ausstellen,1,aus-,separable,Verb,transitiv :,exponer,exhibit,Die Galerie stellt Gemälde aus Privatbesitz aus.,Die Galerie stellt Gemälde aus Privatbesitz aus.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ausstellen,wiktionary
stellen,beistellen,1,bei-,separable,Verb,"landschaftlich : hinzustellen , zu einer anderen Sache dazustellen",,,"Als Motor hierzu wird in der Regel und so lange unsere Mechanik nichts besseres erfindet, die Dampfmaschine dienen müssen, die, je nachdem die Anforderungen beim Personen- oder Leichentransporte große sind, in dem entsprechenden Caliber beigestellt werden müssen.","Als Motor hierzu wird in der Regel und so lange unsere Mechanik nichts besseres erfindet, die Dampfmaschine dienen müssen, die, je nachdem die Anforderungen beim Personen- oder Leichentransporte große sind, in dem entsprechenden Caliber beigestellt werden müssen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beistellen,wiktionary
stellen,bestellen,1,be-,inseparable,Verb,eine Ware oder Dienstleistung zur Lieferung in Auftrag geben,"encargar, pedir",order,Ich habe mir eben eine Pizza bestellt.,Ich habe mir eben eine Pizza bestellt.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/bestellen,wiktionary
stellen,einstellen,1,ein-,separable,Verb,jemanden als Arbeitnehmer aufnehmen,"emplear, contratar","employ, hire, appoint",Die Firma stellte letztes Jahr 10 weitere Sachbearbeiter ein.,Die Firma stellte letztes Jahr 10 weitere Sachbearbeiter ein.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einstellen,wiktionary
stellen,entstellen,1,ent-,inseparable,Verb,"transitiv : das Äußere negativ verändern, hässlich machen",,,"Es gelte den Fahrer, der betrunken den Autounfall verursacht und ihr Gesicht entstellt hat, zur Rechenschaft zu ziehen.","Es gelte den Fahrer, der betrunken den Autounfall verursacht und ihr Gesicht entstellt hat, zur Rechenschaft zu ziehen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/entstellen,wiktionary
stellen,erstellen,1,er-,inseparable,Verb,"transitiv : etwas erbauen , errichten , herstellen","elaborar, hacer, redactar, crear",create,"Jetzt wurde ein neues Konzept erstellt, und die Schüler der vierten Klassen planten im Sachunterricht Regeln für die Nutzung und Pflege des Gartens.","Jetzt wurde ein neues Konzept erstellt, und die Schüler der vierten Klassen planten im Sachunterricht Regeln für die Nutzung und Pflege des Gartens.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/erstellen,wiktionary
stellen,feststellen,1,fest-,separable,Verb,einen Sachverhalt ermitteln und auch: über den Status Auskunft geben,"constatar, comprobar, averiguar","determine, note, establish, ascertain","Der Notar stellte fest, dass der Vertrag noch nicht unterschriftsreif war.","Der Notar stellte fest, dass der Vertrag noch nicht unterschriftsreif war.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/feststellen,wiktionary
stellen,herstellen,1,her-,separable,Verb,einen Gegenstand ( gewerbsmäßig ) anfertigen,"producir, fabricar, manufacturar","produce, manufacture",Feuerzeuge stellen wir nicht mehr her.,Feuerzeuge stellen wir nicht mehr her.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/herstellen,wiktionary
stellen,hinstellen,1,hin-,separable,Verb,transitiv : etwas an einem bestimmten Ort platzieren,"poner, colocar","put, put down",Sie stellt den Teller neben das Glas hin.,Sie stellt den Teller neben das Glas hin.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/hinstellen,wiktionary
stellen,nachstellen,1,nach-,separable,Verb,etwas nach einer Änderung / nach einem bestimmten Zeitraum wieder genau einstellen,reajustar,readjust,Aufgrund der hohen Belastung seiner Fahrradbremsen musste er sie nach der Geländetour nachstellen.,Aufgrund der hohen Belastung seiner Fahrradbremsen musste er sie nach der Geländetour nachstellen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachstellen,wiktionary
stellen,verstellen,1,ver-,inseparable,Verb,transitiv : durch andere Objekte unzugänglich machen bzw. verstecken,"alterar, ajustar",block,"Nel bleibt dabei, dass in der Mehrfachsteckdose kein Platz für einen weiteren Ventilator gewesen sei. Ob die Steckdose verstellt wurde oder nicht, spiele gar keine Rolle.","Nel bleibt dabei, dass in der Mehrfachsteckdose kein Platz für einen weiteren Ventilator gewesen sei. Ob die Steckdose verstellt wurde oder nicht, spiele gar keine Rolle.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/verstellen,wiktionary
stellen,vorstellen,1,vor-,separable,Verb,etwas nach vorne stellen,presentar,"put in front, move forward",Ich stelle den Leuchter mal vor.,Ich stelle den Leuchter mal vor.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorstellen,wiktionary
